Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date_x,Canonical_Service,Usage_Seconds,Credit_Tag,Usage_Type,Z_Score,Usage_Anomaly,Valid_Format,Inventory_Status,Effective_Date_y,Unit_Price,FX_Rate,Cost_USD,Purchase_Type
U253,ACCT1054,VM100233,2026-02-28 04:00:00,Database,SKU10,10415,sec,833.2,INR,0.0,0.08,2026-01-01,STORAGE,10415.0,No Credit,Paid Usage,-1.0197601778622178,Normal,False,Mapped,,,0.012,10.0,RESERVED
U743,ACCT1088,VM100069,2026-02-28 11:00:00,Database,SKU7,32224,sec,2577.92,INR,0.0,0.08,2026-01-01,Network,32224.0,No Credit,Paid Usage,0.4798636826501361,Normal,False,Mapped,,,0.012,30.94,Spot
U946,ACCT1011,VM100083,2026-02-28 15:00:00,Database,SKU11,15056,sec,1204.48,INR,0.0,0.08,2026-01-01,Database,15056.0,No Credit,Paid Usage,-0.7006371398211414,Normal,False,Mapped,,,0.012,14.45,On-Demand
U962,ACCT1098,VM100070,2026-02-28 16:00:00,Network,SKU18,18893,sec,1511.44,INR,0.0,0.08,2026-01-01,Network,18893.0,No Credit,Paid Usage,-0.4367985065602903,Normal,False,Mapped,,,0.012,18.14,RESERVED
U640,ACCT1070,VM100249,2026-02-28 17:00:00,Database,SKU13,37170,sec,2973.6,INR,100.0,0.08,2026-01-01,Storage,37170.0,No Credit,Paid Usage,0.8199590384250044,Normal,False,Mapped,,,0.012,35.68,RESERVED
U351,ACCT1060,VM100265,2026-02-28 19:00:00,Storage,SKU5,8510,sec,680.8,INR,0.0,0.08,2026-01-01,Compute,8510.0,No Credit,Paid Usage,-1.1507512115765575,Normal,False,Mapped,,,0.012,8.17,On-Demand
U80,ACCT1014,VM100223,2026-02-28 23:00:00,Database,SKU14,47845,sec,3827.6,INR,100.0,0.08,2026-01-01,Network,47845.0,No Credit,Paid Usage,1.5539901591077214,Normal,False,Mapped,,,0.012,45.93,On-Demand
U926,ACCT1005,VM100258,2026-03-01 06:00:00,Storage,SKU15,25902,sec,2072.16,INR,0.0,0.08,2026-01-01,Storage,25902.0,No Credit,Paid Usage,0.045152231131996776,Normal,False,Mapped,,,0.012,24.87,RESERVED
U522,ACCT1015,VM100073,2026-03-01 10:00:00,Database,SKU15,20540,sec,1643.2,INR,0.0,0.08,2026-01-01,Storage,20540.0,No Credit,Paid Usage,-0.32354799079781393,Normal,False,Mapped,,,0.012,19.72,On-Demand
U708,ACCT1061,VM100283,2026-03-01 16:00:00,Storage,SKU9,22660,sec,1812.8,INR,0.0,0.08,2026-01-01,Network,22660.0,No Credit,Paid Usage,-0.17777319212358814,Normal,False,Mapped,,,0.012,21.75,RESERVED
U885,ACCT1062,VM100196,2026-03-01 19:00:00,Compute,SKU14,38703,sec,3096.24,INR,0.0,0.08,2026-01-01,Network,38703.0,No Credit,Paid Usage,0.9253707206738667,Normal,False,Mapped,,,0.012,37.15,On-Demand
U664,ACCT1064,VM100194,2026-03-01 22:00:00,Network,SKU4,35884,sec,2870.72,INR,100.0,0.08,2026-01-01,Database,35884.0,No Credit,Paid Usage,0.7315314954556391,Normal,False,Mapped,,,0.012,34.45,On-Demand
U246,ACCT1037,VM100160,2026-03-02 00:00:00,Storage,SKU5,6889,sec,551.12,INR,0.0,0.08,2026-01-01,Compute,6889.0,No Credit,Paid Usage,-1.2622139232043499,Normal,False,Mapped,,,0.012,6.61,On-Demand
U277,ACCT1076,VM100029,2026-03-02 01:00:00,Compute,SKU10,33348,sec,2667.84,INR,0.0,0.08,2026-01-01,STORAGE,33348.0,No Credit,Paid Usage,0.5571518306264709,Normal,False,Mapped,,,0.012,32.01,RESERVED
U534,ACCT1015,VM100179,2026-03-02 01:00:00,Storage,SKU10,30106,sec,2408.48,INR,0.0,0.08,2026-01-01,STORAGE,30106.0,No Credit,Paid Usage,0.33422640737088605,Normal,False,Mapped,,,0.012,28.9,On-Demand
U866,ACCT1067,VM100208,2026-03-02 05:00:00,Network,SKU16,22712,sec,1816.96,INR,0.0,0.08,2026-01-01,Network,22712.0,No Credit,Paid Usage,-0.17419758385422032,Normal,False,Mapped,,,0.012,21.8,RESERVED
U905,ACCT1036,VM100205,2026-03-02 06:00:00,Network,SKU13,43986,sec,3518.88,INR,0.0,0.08,2026-01-01,Storage,43986.0,No Credit,Paid Usage,1.2886387685021379,Normal,False,Mapped,,,0.012,42.23,RESERVED
U496,ACCT1004,VM100046,2026-03-02 09:00:00,Compute,SKU20,36421,sec,2913.68,INR,100.0,0.08,2026-01-01,COMPUTE,36421.0,No Credit,Paid Usage,0.7684565270066105,Normal,False,Mapped,,,0.012,34.96,Spot
U392,ACCT1044,VM100280,2026-03-02 11:00:00,Database,SKU20,44393,sec,3551.44,INR,100.0,0.08,2026-01-01,COMPUTE,44393.0,No Credit,Paid Usage,1.3166247793796897,Normal,False,Mapped,,,0.012,42.62,Spot
U318,ACCT1096,VM100009,2026-03-02 22:00:00,Database,SKU8,4527,sec,362.16,INR,0.0,0.08,2026-01-01,Storage,4527.0,No Credit,Paid Usage,-1.4246290526706336,Normal,False,Mapped,,,0.012,4.35,Spot
U845,ACCT1063,VM100170,2026-03-02 22:00:00,Storage,SKU4,8502,sec,680.16,INR,0.0,0.08,2026-01-01,Database,8502.0,No Credit,Paid Usage,-1.1513013051564602,Normal,False,Mapped,,,0.012,8.16,On-Demand
U816,ACCT1074,VM100282,2026-03-03 02:00:00,Database,SKU17,4876,sec,390.08,INR,100.0,0.08,2026-01-01,Compute,4876.0,No Credit,Paid Usage,-1.4006312202473765,Normal,False,Mapped,,,0.012,4.68,On-Demand
U753,ACCT1067,VM100104,2026-03-03 02:00:00,Network,SKU10,46200,sec,3696.0,INR,0.0,0.08,2026-01-01,STORAGE,46200.0,No Credit,Paid Usage,1.440877166740221,Normal,False,Mapped,,,0.012,44.35,Spot
U193,ACCT1008,VM100151,2026-03-03 04:00:00,Network,SKU5,24665,sec,1973.2,INR,0.0,0.08,2026-01-01,Compute,24665.0,No Credit,Paid Usage,-0.039905988660464214,Normal,False,Mapped,,,0.012,23.68,RESERVED
U851,ACCT1060,VM100229,2026-03-03 05:00:00,Network,SKU18,20119,sec,1609.52,INR,0.0,0.08,2026-01-01,Network,20119.0,No Credit,Paid Usage,-0.35249666544019553,Normal,False,Mapped,,,0.012,19.31,Spot
U336,ACCT1100,VM100188,2026-03-03 19:00:00,Compute,SKU20,25190,sec,2015.2,INR,100.0,0.08,2026-01-01,COMPUTE,25190.0,No Credit,Paid Usage,-0.003806097479346978,Normal,False,Mapped,,,0.012,24.18,On-Demand
U602,ACCT1006,VM100242,2026-03-04 02:00:00,Storage,SKU6,25198,sec,2015.84,INR,0.0,0.08,2026-01-01,Storage,25198.0,No Credit,Paid Usage,-0.003256003899444239,Normal,False,Mapped,,,0.012,24.19,On-Demand
U585,ACCT1073,VM100216,2026-03-04 08:00:00,Storage,SKU16,35906,sec,2872.48,INR,0.0,0.08,2026-01-01,Network,35906.0,No Credit,Paid Usage,0.7330442528003717,Normal,False,Mapped,,,0.012,34.47,Spot
U420,ACCT1082,VM100152,2026-03-04 17:00:00,Storage,SKU8,40380,sec,3230.4,INR,0.0,0.08,2026-01-01,Storage,40380.0,No Credit,Paid Usage,1.0406840873609784,Normal,False,Mapped,,,0.012,38.76,On-Demand
U609,ACCT1032,VM100238,2026-03-04 20:00:00,Network,SKU7,38877,sec,3110.16,INR,0.0,0.08,2026-01-01,Network,38877.0,No Credit,Paid Usage,0.9373352560367513,Normal,False,Mapped,,,0.012,37.32,Spot
U60,ACCT1009,VM100126,2026-03-05 01:00:00,Storage,SKU15,18776,sec,1502.08,INR,0.0,0.08,2026-01-01,Storage,18776.0,No Credit,Paid Usage,-0.44484362516636783,Normal,False,Mapped,,,0.012,18.02,Spot
U975,ACCT1040,VM100256,2026-03-05 09:00:00,Compute,SKU11,30488,sec,2439.04,INR,0.0,0.08,2026-01-01,Database,30488.0,No Credit,Paid Usage,0.3604933758112418,Normal,False,Mapped,,,0.012,29.27,RESERVED
U605,ACCT1010,VM100293,2026-03-05 15:00:00,Compute,SKU6,7925,sec,634.0,INR,0.0,0.08,2026-01-01,Storage,7925.0,No Credit,Paid Usage,-1.190976804606945,Normal,False,Mapped,,,0.012,7.61,On-Demand
U305,ACCT1050,VM100042,2026-03-05 23:00:00,Compute,SKU11,14815,sec,1185.2,INR,0.0,0.08,2026-01-01,Database,14815.0,No Credit,Paid Usage,-0.7172087089157114,Normal,False,Mapped,,,0.012,14.22,On-Demand
U746,ACCT1047,VM100020,2026-03-06 00:00:00,Database,SKU18,42064,sec,3365.12,INR,0.0,0.08,2026-01-01,Network,42064.0,No Credit,Paid Usage,1.1564787859305048,Normal,False,Mapped,,,0.012,40.38,Spot
U508,ACCT1032,VM100167,2026-03-06 04:00:00,Network,SKU12,18469,sec,1477.52,INR,0.0,0.08,2026-01-01,Storage,18469.0,No Credit,Paid Usage,-0.46595346629513545,Normal,False,Mapped,,,0.012,17.73,On-Demand
U181,ACCT1098,VM100279,2026-03-06 09:00:00,Database,SKU7,29941,sec,2395.28,INR,0.0,0.08,2026-01-01,Network,29941.0,No Credit,Paid Usage,0.322880727285392,Normal,False,Mapped,,,0.012,28.74,Spot
U656,ACCT1086,VM100090,2026-03-06 13:00:00,Database,SKU5,20207,sec,1616.56,INR,100.0,0.08,2026-01-01,Compute,20207.0,No Credit,Paid Usage,-0.34644563606126544,Normal,False,Mapped,,,0.012,19.4,Spot
U997,ACCT1100,VM100260,2026-03-06 16:00:00,Storage,SKU1,48180,sec,3854.4,INR,0.0,0.08,2026-01-01,Network,48180.0,No Credit,Paid Usage,1.5770253277661488,Normal,False,Mapped,2025-07-01,0.15,0.012,46.25,RESERVED
U928,ACCT1087,VM100108,2026-03-06 18:00:00,Compute,SKU11,38176,sec,3054.08,INR,100.0,0.08,2026-01-01,Database,38176.0,No Credit,Paid Usage,0.8891333060977739,Normal,False,Mapped,,,0.012,36.65,RESERVED
U822,ACCT1088,VM100165,2026-03-07 02:00:00,Network,SKU9,7530,sec,602.4,INR,0.0,0.08,2026-01-01,Network,7530.0,No Credit,Paid Usage,-1.2181376751146429,Normal,False,Mapped,,,0.012,7.23,On-Demand
U23,ACCT1009,VM100198,2026-03-07 03:00:00,Network,SKU17,39152,sec,3132.16,INR,0.0,0.08,2026-01-01,Compute,39152.0,No Credit,Paid Usage,0.956244722845908,Normal,False,Mapped,,,0.012,37.59,On-Demand
U103,ACCT1020,VM100119,2026-03-07 08:00:00,Storage,SKU7,45578,sec,3646.24,INR,0.0,0.08,2026-01-01,Network,45578.0,No Credit,Paid Usage,1.398107390902783,Normal,False,Mapped,,,0.012,43.75,Spot
U340,ACCT1064,VM100266,2026-03-08 01:00:00,Compute,SKU9,36909,sec,2952.72,INR,0.0,0.08,2026-01-01,Network,36909.0,No Credit,Paid Usage,0.8020122353806776,Normal,False,Mapped,,,0.012,35.43,On-Demand
U678,ACCT1083,VM100279,2026-03-08 03:00:00,Database,SKU13,12216,sec,977.28,INR,0.0,0.08,2026-01-01,Storage,12216.0,No Credit,Paid Usage,-0.8959203606866136,Normal,False,Mapped,,,0.012,11.73,Spot
U832,ACCT1041,VM100009,2026-03-08 11:00:00,Compute,SKU18,44225,sec,3538.0,INR,100.0,0.08,2026-01-01,Network,44225.0,No Credit,Paid Usage,1.3050728142017323,Normal,False,Mapped,,,0.012,42.46,Spot
U591,ACCT1069,VM100168,2026-03-08 16:00:00,Compute,SKU10,38532,sec,3082.56,INR,0.0,0.08,2026-01-01,STORAGE,38532.0,No Credit,Paid Usage,0.9136124704034457,Normal,False,Mapped,,,0.012,36.99,Spot
U435,ACCT1023,VM100276,2026-03-09 01:00:00,Storage,SKU8,34758,sec,2780.64,INR,0.0,0.08,2026-01-01,Storage,34758.0,No Credit,Paid Usage,0.6541058240843286,Normal,False,Mapped,,,0.012,33.37,Spot
U684,ACCT1039,VM100041,2026-03-09 09:00:00,Compute,SKU17,46912,sec,3752.96,INR,0.0,0.08,2026-01-01,Compute,46912.0,No Credit,Paid Usage,1.4898354953515647,Normal,False,Mapped,,,0.012,45.04,On-Demand
U18,ACCT1084,VM100256,2026-03-09 12:00:00,Network,SKU5,42229,sec,3378.32,INR,0.0,0.08,2026-01-01,Compute,42229.0,No Credit,Paid Usage,1.1678244660159989,Normal,False,Mapped,,,0.012,40.54,RESERVED
U57,ACCT1031,VM100136,2026-03-09 13:00:00,Database,SKU15,8677,sec,694.16,INR,0.0,0.08,2026-01-01,Storage,8677.0,No Credit,Paid Usage,-1.1392680080960877,Normal,False,Mapped,,,0.012,8.33,RESERVED
U304,ACCT1054,VM100028,2026-03-09 15:00:00,Database,SKU8,32999,sec,2639.92,INR,100.0,0.08,2026-01-01,Storage,32999.0,No Credit,Paid Usage,0.533153998203214,Normal,False,Mapped,,,0.012,31.68,On-Demand
U457,ACCT1032,VM100105,2026-03-09 16:00:00,Database,SKU10,15784,sec,1262.72,INR,0.0,0.08,2026-01-01,STORAGE,15784.0,No Credit,Paid Usage,-0.6505786240499921,Normal,False,Mapped,,,0.012,15.15,On-Demand
U20,ACCT1055,VM100299,2026-03-10 03:00:00,Storage,SKU5,23823,sec,1905.84,INR,0.0,0.08,2026-01-01,Compute,23823.0,No Credit,Paid Usage,-0.09780333794522747,Normal,False,Mapped,,,0.012,22.87,RESERVED
U78,ACCT1083,VM100261,2026-03-10 05:00:00,Database,SKU1,44632,sec,3570.56,INR,0.0,0.08,2026-01-01,Network,44632.0,No Credit,Paid Usage,1.333058825079284,Normal,False,Mapped,2025-07-01,0.15,0.012,42.85,RESERVED
U374,ACCT1047,VM100024,2026-03-10 08:00:00,Storage,SKU12,3452,sec,276.16,INR,0.0,0.08,2026-01-01,Storage,3452.0,No Credit,Paid Usage,-1.498547877470064,Normal,False,Mapped,,,0.012,3.31,Spot
U146,ACCT1015,VM100034,2026-03-10 09:00:00,Compute,SKU19,32327,sec,2586.16,INR,0.0,0.08,2026-01-01,Compute,32327.0,No Credit,Paid Usage,0.4869461374913839,Normal,False,Mapped,,,0.012,31.03,On-Demand
U378,ACCT1078,VM100261,2026-03-10 12:00:00,Compute,SKU2,32873,sec,2629.84,INR,0.0,0.08,2026-01-01,Compute,32873.0,No Credit,Paid Usage,0.5244900243197458,Normal,False,Mapped,2025-06-01,0.25,0.012,31.56,RESERVED
U695,ACCT1023,VM100142,2026-03-10 18:00:00,Network,SKU2,9527,sec,762.16,INR,0.0,0.08,2026-01-01,Compute,9527.0,No Credit,Paid Usage,-1.0808205652314218,Normal,False,Mapped,2025-06-01,0.25,0.012,9.15,RESERVED
U737,ACCT1056,VM100220,2026-03-10 20:00:00,Network,SKU13,28216,sec,2257.28,INR,0.0,0.08,2026-01-01,Storage,28216.0,No Credit,Paid Usage,0.20426679911886397,Normal,False,Mapped,,,0.012,27.09,Spot
U818,ACCT1070,VM100275,2026-03-10 20:00:00,Database,SKU8,6125,sec,490.0,INR,0.0,0.08,2026-01-01,Storage,6125.0,No Credit,Paid Usage,-1.3147478600850615,Normal,False,Mapped,,,0.012,5.88,Spot
U703,ACCT1091,VM100260,2026-03-10 20:00:00,Compute,SKU6,8989,sec,719.12,INR,0.0,0.08,2026-01-01,Storage,8989.0,No Credit,Paid Usage,-1.117814358479881,Normal,False,Mapped,,,0.012,8.63,RESERVED
U54,ACCT1009,VM100121,2026-03-10 21:00:00,Storage,SKU19,7956,sec,636.48,INR,0.0,0.08,2026-01-01,Compute,7956.0,No Credit,Paid Usage,-1.1888451919848222,Normal,False,Mapped,,,0.012,7.64,Spot
U266,ACCT1038,VM100059,2026-03-11 03:00:00,Database,SKU6,1466,sec,117.28,INR,0.0,0.08,2026-01-01,Storage,1466.0,No Credit,Paid Usage,-1.635108608680919,Normal,False,Mapped,,,0.012,1.41,On-Demand
U87,ACCT1073,VM100155,2026-03-11 07:00:00,Compute,SKU10,36009,sec,2880.72,INR,0.0,0.08,2026-01-01,STORAGE,36009.0,No Credit,Paid Usage,0.7401267076416195,Normal,False,Mapped,,,0.012,34.57,RESERVED
U104,ACCT1009,VM100213,2026-03-11 13:00:00,Network,SKU14,21784,sec,1742.72,INR,100.0,0.08,2026-01-01,Network,21784.0,No Credit,Paid Usage,-0.23800843912293804,Normal,False,Mapped,,,0.012,20.91,Spot
U165,ACCT1061,VM100179,2026-03-11 16:00:00,Database,SKU4,21943,sec,1755.44,INR,0.0,0.08,2026-01-01,Database,21943.0,No Credit,Paid Usage,-0.2270753292223711,Normal,False,Mapped,,,0.012,21.07,On-Demand
U448,ACCT1041,VM100214,2026-03-11 16:00:00,Database,SKU13,9879,sec,790.32,INR,100.0,0.08,2026-01-01,Storage,9879.0,No Credit,Paid Usage,-1.0566164477157012,Normal,False,Mapped,,,0.012,9.48,Spot
U887,ACCT1077,VM100279,2026-03-11 17:00:00,Storage,SKU1,16995,sec,1359.6,INR,0.0,0.08,2026-01-01,Network,16995.0,No Credit,Paid Usage,-0.5673082083922151,Normal,False,Mapped,2025-07-01,0.15,0.012,16.32,Spot
U285,ACCT1037,VM100199,2026-03-11 18:00:00,Compute,SKU11,22275,sec,1782.0,INR,0.0,0.08,2026-01-01,Database,22275.0,No Credit,Paid Usage,-0.20424644565640743,Normal,False,Mapped,,,0.012,21.38,On-Demand
U432,ACCT1005,VM100147,2026-03-11 18:00:00,Storage,SKU14,11895,sec,951.6,INR,100.0,0.08,2026-01-01,Network,11895.0,No Credit,Paid Usage,-0.9179928655802111,Normal,False,Mapped,,,0.012,11.42,On-Demand
U389,ACCT1089,VM100105,2026-03-12 00:00:00,Network,SKU2,32987,sec,2638.96,INR,0.0,0.08,2026-01-01,Compute,32987.0,No Credit,Paid Usage,0.5323288578333598,Normal,False,Mapped,2025-06-01,0.25,0.012,31.67,On-Demand
U42,ACCT1046,VM100217,2026-03-12 03:00:00,Compute,SKU4,30706,sec,2456.48,INR,0.0,0.08,2026-01-01,Database,30706.0,No Credit,Paid Usage,0.37548342586359146,Normal,False,Mapped,,,0.012,29.48,RESERVED
U471,ACCT1069,VM100283,2026-03-12 04:00:00,Compute,SKU17,876,sec,70.08,INR,0.0,0.08,2026-01-01,Compute,876.0,No Credit,Paid Usage,-1.6756780101987458,Normal,False,Mapped,,,0.012,0.84,RESERVED
U166,ACCT1021,VM100169,2026-03-12 06:00:00,Network,SKU10,45560,sec,3644.8,INR,0.0,0.08,2026-01-01,STORAGE,45560.0,No Credit,Paid Usage,1.3968696803480019,Normal,False,Mapped,,,0.012,43.74,On-Demand
U194,ACCT1032,VM100272,2026-03-12 07:00:00,Storage,SKU6,37188,sec,2975.04,INR,0.0,0.08,2026-01-01,Storage,37188.0,No Credit,Paid Usage,0.8211967489797856,Normal,False,Mapped,,,0.012,35.7,On-Demand
U779,ACCT1014,VM100207,2026-03-12 08:00:00,Compute,SKU3,2448,sec,195.84,INR,0.0,0.08,2026-01-01,Compute,2448.0,No Credit,Paid Usage,-1.5675846217478577,Normal,False,Mapped,2025-05-01,0.35,0.012,2.35,On-Demand
U468,ACCT1098,VM100004,2026-03-12 09:00:00,Storage,SKU3,9110,sec,728.8,INR,0.0,0.08,2026-01-01,Compute,9110.0,No Credit,Paid Usage,-1.109494193083852,Normal,False,Mapped,2025-05-01,0.35,0.012,8.75,Spot
U615,ACCT1030,VM100267,2026-03-12 11:00:00,Database,SKU15,46030,sec,3682.4,INR,0.0,0.08,2026-01-01,Storage,46030.0,No Credit,Paid Usage,1.4291876781672876,Normal,False,Mapped,,,0.012,44.19,Spot
U401,ACCT1007,VM100052,2026-03-12 12:00:00,Network,SKU4,21746,sec,1739.68,INR,0.0,0.08,2026-01-01,Database,21746.0,No Credit,Paid Usage,-0.24062138362747604,Normal,False,Mapped,,,0.012,20.88,On-Demand
U892,ACCT1097,VM100105,2026-03-12 12:00:00,Network,SKU6,36282,sec,2902.56,INR,0.0,0.08,2026-01-01,Storage,36282.0,No Credit,Paid Usage,0.7588986510558005,Normal,False,Mapped,,,0.012,34.83,On-Demand
U240,ACCT1058,VM100117,2026-03-12 14:00:00,Network,SKU13,22312,sec,1784.96,INR,100.0,0.08,2026-01-01,Storage,22312.0,No Credit,Paid Usage,-0.20170226284935727,Normal,False,Mapped,,,0.012,21.42,RESERVED
U542,ACCT1088,VM100252,2026-03-12 22:00:00,Network,SKU16,46639,sec,3731.12,INR,0.0,0.08,2026-01-01,Network,46639.0,No Credit,Paid Usage,1.4710635519373836,Normal,False,Mapped,,,0.012,44.77,RESERVED
U362,ACCT1021,VM100226,2026-03-12 22:00:00,Network,SKU7,31835,sec,2546.8,INR,0.0,0.08,2026-01-01,Network,31835.0,No Credit,Paid Usage,0.4531153823273655,Normal,False,Mapped,,,0.012,30.56,Spot
U604,ACCT1042,VM100128,2026-03-13 00:00:00,Database,SKU9,47304,sec,3784.32,INR,0.0,0.08,2026-01-01,Network,47304.0,No Credit,Paid Usage,1.5167900807667989,Normal,False,Mapped,,,0.012,45.41,On-Demand
U359,ACCT1099,VM100293,2026-03-13 02:00:00,Compute,SKU16,40608,sec,3248.64,INR,0.0,0.08,2026-01-01,Network,40608.0,No Credit,Paid Usage,1.0563617543882065,Normal,False,Mapped,,,0.012,38.98,On-Demand
U384,ACCT1087,VM100057,2026-03-13 02:00:00,Database,SKU1,38353,sec,3068.24,INR,100.0,0.08,2026-01-01,Network,38353.0,No Credit,Paid Usage,0.9013041265531219,Normal,False,Mapped,2025-07-01,0.15,0.012,36.82,On-Demand
U807,ACCT1049,VM100199,2026-03-13 02:00:00,Database,SKU18,45001,sec,3600.08,INR,0.0,0.08,2026-01-01,Network,45001.0,No Credit,Paid Usage,1.358431891452298,Normal,False,Mapped,,,0.012,43.2,On-Demand
U748,ACCT1007,VM100060,2026-03-13 03:00:00,Network,SKU4,29218,sec,2337.44,INR,0.0,0.08,2026-01-01,Database,29218.0,No Credit,Paid Usage,0.273166020001682,Normal,False,Mapped,,,0.012,28.05,Spot
U537,ACCT1066,VM100199,2026-03-13 09:00:00,Storage,SKU19,39187,sec,3134.96,INR,0.0,0.08,2026-01-01,Compute,39187.0,No Credit,Paid Usage,0.9586513822579824,Normal,False,Mapped,,,0.012,37.62,On-Demand
U299,ACCT1065,VM100271,2026-03-13 10:00:00,Storage,SKU20,10720,sec,857.6,INR,0.0,0.08,2026-01-01,COMPUTE,10720.0,No Credit,Paid Usage,-0.9987878601284258,Normal,False,Mapped,,,0.012,10.29,RESERVED
U751,ACCT1035,VM100071,2026-03-13 11:00:00,Compute,SKU10,6975,sec,558.0,INR,0.0,0.08,2026-01-01,STORAGE,6975.0,No Credit,Paid Usage,-1.2563004172203955,Normal,False,Mapped,,,0.012,6.7,On-Demand
U945,ACCT1082,VM100173,2026-03-13 23:00:00,Network,SKU3,41471,sec,3317.68,INR,0.0,0.08,2026-01-01,Compute,41471.0,No Credit,Paid Usage,1.1157030993202144,Normal,False,Mapped,2025-05-01,0.35,0.012,39.81,RESERVED
U687,ACCT1017,VM100022,2026-03-14 06:00:00,Network,SKU7,5235,sec,418.8,INR,0.0,0.08,2026-01-01,Network,5235.0,No Credit,Paid Usage,-1.375945770849241,Normal,False,Mapped,,,0.012,5.03,RESERVED
U931,ACCT1024,VM100256,2026-03-14 08:00:00,Network,SKU12,13897,sec,1111.76,INR,0.0,0.08,2026-01-01,Storage,13897.0,No Credit,Paid Usage,-0.7803319472095507,Normal,False,Mapped,,,0.012,13.34,RESERVED
U156,ACCT1081,VM100102,2026-03-14 13:00:00,Storage,SKU5,7621,sec,609.68,INR,0.0,0.08,2026-01-01,Compute,7621.0,No Credit,Paid Usage,-1.2118803606432493,Normal,False,Mapped,,,0.012,7.32,On-Demand
U548,ACCT1070,VM100112,2026-03-14 13:00:00,Storage,SKU10,6811,sec,544.88,INR,0.0,0.08,2026-01-01,STORAGE,6811.0,No Credit,Paid Usage,-1.2675773356084017,Normal,False,Mapped,,,0.012,6.54,On-Demand
U759,ACCT1047,VM100161,2026-03-14 16:00:00,Compute,SKU4,48500,sec,3880.0,INR,0.0,0.08,2026-01-01,Database,48500.0,No Credit,Paid Usage,1.5990290709622583,Normal,False,Mapped,,,0.012,46.56,RESERVED
U98,ACCT1079,VM100259,2026-03-14 19:00:00,Network,SKU6,36005,sec,2880.4,INR,0.0,0.08,2026-01-01,Storage,36005.0,No Credit,Paid Usage,0.7398516608516681,Normal,False,Mapped,,,0.012,34.56,Spot
U265,ACCT1041,VM100295,2026-03-15 06:00:00,Network,SKU14,37678,sec,3014.24,INR,0.0,0.08,2026-01-01,Network,37678.0,No Credit,Paid Usage,0.8548899807488284,Normal,False,Mapped,,,0.012,36.17,RESERVED
U88,ACCT1037,VM100108,2026-03-15 08:00:00,Database,SKU15,38109,sec,3048.72,INR,100.0,0.08,2026-01-01,Storage,38109.0,No Credit,Paid Usage,0.8845262723660884,Normal,False,Mapped,,,0.012,36.58,RESERVED
U505,ACCT1057,VM100172,2026-03-15 11:00:00,Storage,SKU10,42766,sec,3421.28,INR,0.0,0.08,2026-01-01,STORAGE,42766.0,No Credit,Paid Usage,1.2047494975669701,Normal,False,Mapped,,,0.012,41.06,Spot
U495,ACCT1012,VM100096,2026-03-15 13:00:00,Network,SKU4,29515,sec,2361.2,INR,0.0,0.08,2026-01-01,Database,29515.0,No Credit,Paid Usage,0.2935882441555712,Normal,False,Mapped,,,0.012,28.33,RESERVED
U243,ACCT1011,VM100048,2026-03-15 16:00:00,Database,SKU5,6428,sec,514.24,INR,0.0,0.08,2026-01-01,Compute,6428.0,No Credit,Paid Usage,-1.2939130657462452,Normal,False,Mapped,,,0.012,6.17,Spot
U934,ACCT1031,VM100285,2026-03-15 18:00:00,Storage,SKU5,25061,sec,2004.88,INR,0.0,0.08,2026-01-01,Compute,25061.0,No Credit,Paid Usage,-0.012676356455278641,Normal,False,Mapped,,,0.012,24.06,RESERVED
U633,ACCT1022,VM100294,2026-03-15 22:00:00,Network,SKU16,47576,sec,3806.08,INR,0.0,0.08,2026-01-01,Network,47576.0,No Credit,Paid Usage,1.535493262483492,Normal,False,Mapped,,,0.012,45.67,On-Demand
U191,ACCT1096,VM100047,2026-03-16 01:00:00,Compute,SKU15,6551,sec,524.08,INR,0.0,0.08,2026-01-01,Storage,6551.0,No Credit,Paid Usage,-1.2854553769552406,Normal,False,Mapped,,,0.012,6.29,RESERVED
U164,ACCT1024,VM100300,2026-03-16 09:00:00,Network,SKU3,41701,sec,3336.08,INR,0.0,0.08,2026-01-01,Compute,41701.0,No Credit,Paid Usage,1.131518289742418,Normal,False,Mapped,2025-05-01,0.35,0.012,40.03,Spot
U109,ACCT1029,VM100140,2026-03-16 09:00:00,Compute,SKU13,31927,sec,2554.16,INR,0.0,0.08,2026-01-01,Storage,31927.0,No Credit,Paid Usage,0.45944145849624696,Normal,False,Mapped,,,0.012,30.65,RESERVED
U264,ACCT1051,VM100022,2026-03-16 10:00:00,Network,SKU3,1328,sec,106.24,INR,100.0,0.08,2026-01-01,Compute,1328.0,No Credit,Paid Usage,-1.6445977229342412,Normal,False,Mapped,2025-05-01,0.35,0.012,1.27,RESERVED
U326,ACCT1016,VM100189,2026-03-16 13:00:00,Network,SKU13,26315,sec,2105.2,INR,0.0,0.08,2026-01-01,Storage,26315.0,No Credit,Paid Usage,0.07355081219447566,Normal,False,Mapped,,,0.012,25.26,On-Demand
U160,ACCT1070,VM100253,2026-03-16 17:00:00,Compute,SKU14,5371,sec,429.68,INR,100.0,0.08,2026-01-01,Network,5371.0,No Credit,Paid Usage,-1.3665941799908945,Normal,False,Mapped,,,0.012,5.16,On-Demand
