Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date,Date,Month,Day,Hour,Cloud_Provider,Net_Cost,Blended_Rate,Effective_Discount_%,Region,Owner,Environment,CPU_Utilization,Memory_Utilization,Disk_Utilization,Purchase_Type,Status,Tags_Present,Tag_Completeness_%,Tag_Status,Recommendation,Priority,Estimated_Savings
U561,ACCT1082,VM100184,2026-05-26 02:00:00,Network,SKU7,4250,sec,340.0,INR,0.0,0.08,2026-01-01,2026-05-26,2026-05,26,2,Azure,340.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U562,ACCT1055,VM100109,2026-03-26 10:00:00,Database,SKU10,17698,sec,1415.84,INR,0.0,0.08,2026-01-01,2026-03-26,2026-03,26,10,GCP,1415.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U563,ACCT1044,VM100281,2026-04-09 15:00:00,Network,SKU11,8658,sec,692.64,INR,0.0,0.08,2026-01-01,2026-04-09,2026-04,9,15,GCP,692.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U564,ACCT1088,VM100025,2026-01-08 20:00:00,Network,SKU1,6625,sec,530.0,INR,0.0,0.08,2026-01-01,2026-01-08,2026-01,8,20,Azure,530.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U565,ACCT1016,VM100081,2026-03-17 07:00:00,Compute,SKU14,30018,sec,2401.44,INR,0.0,0.08,2026-01-01,2026-03-17,2026-03,17,7,GCP,2401.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U566,ACCT1026,VM100068,2026-05-31 13:00:00,Database,SKU6,42698,sec,3415.84,INR,0.0,0.08,2026-01-01,2026-05-31,2026-05,31,13,AWS,3415.84,0.08,0.0,eu-west-1,Alice,QA,42.0,93.0,88.0,SPOT,Running,6.0,100.0,Excellent,Healthy,Low,0.0
U567,ACCT1036,VM100048,2026-04-22 17:00:00,Database,SKU3,23721,sec,1897.68,INR,0.0,0.08,2026-01-01,2026-04-22,2026-04,22,17,AWS,1897.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U568,ACCT1048,VM100085,2026-01-09 20:00:00,Database,SKU8,26074,sec,2085.92,INR,100.0,0.08,2026-01-01,2026-01-09,2026-01,9,20,Azure,2185.92,0.08383523816829025,4.79,,,,,,,,,,,,Healthy,Low,0.0
U569,ACCT1055,VM100047,2026-05-01 02:00:00,Compute,SKU7,6337,sec,506.96,INR,0.0,0.08,2026-01-01,2026-05-01,2026-05,1,2,AWS,506.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U570,ACCT1062,VM100040,2026-01-23 15:00:00,Storage,SKU17,39007,sec,3120.56,INR,0.0,0.08,2026-01-01,2026-01-23,2026-01,23,15,Azure,3120.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U571,ACCT1088,VM100228,2026-01-02 14:00:00,Database,SKU4,628,sec,50.24,INR,0.0,0.08,2026-01-01,2026-01-02,2026-01,2,14,Azure,50.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U572,ACCT1055,VM100068,2026-03-23 12:00:00,Storage,SKU13,4741,sec,379.28,INR,0.0,0.08,2026-01-01,2026-03-23,2026-03,23,12,AWS,379.28,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U573,ACCT1012,VM100053,2026-01-18 14:00:00,Database,SKU10,20635,sec,1650.8,INR,0.0,0.08,2026-01-01,2026-01-18,2026-01,18,14,GCP,1650.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U574,ACCT1018,VM100196,2026-05-13 00:00:00,Storage,SKU5,49458,sec,3956.64,INR,0.0,0.08,2026-01-01,2026-05-13,2026-05,13,0,AWS,3956.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U575,ACCT1009,VM100272,2026-04-07 03:00:00,Storage,SKU15,655,sec,52.4,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,3,AWS,52.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U576,ACCT1045,VM100110,2026-04-18 04:00:00,Storage,SKU14,49138,sec,3931.04,INR,100.0,0.08,2026-01-01,2026-04-18,2026-04,18,4,Azure,4031.04,0.08203508486303879,2.54,,,,,,,,,,,,Healthy,Low,0.0
U577,ACCT1079,VM100227,2026-05-27 18:00:00,Compute,SKU4,14337,sec,1146.96,INR,0.0,0.08,2026-01-01,2026-05-27,2026-05,27,18,Azure,1146.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U578,ACCT1018,VM100064,2026-04-11 14:00:00,Network,SKU12,47941,sec,3835.28,INR,0.0,0.08,2026-01-01,2026-04-11,2026-04,11,14,Azure,3835.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U579,ACCT1055,VM100162,2026-05-16 00:00:00,Storage,SKU9,9263,sec,741.04,INR,0.0,0.08,2026-01-01,2026-05-16,2026-05,16,0,Azure,741.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U580,ACCT1083,VM100044,2026-02-12 08:00:00,Database,SKU1,36367,sec,2909.36,INR,0.0,0.08,2026-01-01,2026-02-12,2026-02,12,8,GCP,2909.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U581,ACCT1085,VM100155,2026-02-05 01:00:00,Storage,SKU13,34031,sec,2722.48,INR,0.0,0.08,2026-01-01,2026-02-05,2026-02,5,1,GCP,2722.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U582,ACCT1038,VM100028,2026-05-14 18:00:00,Network,SKU13,15785,sec,1262.8,INR,0.0,0.08,2026-01-01,2026-05-14,2026-05,14,18,GCP,1262.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U583,ACCT1015,VM100124,2026-03-27 06:00:00,Compute,SKU17,41917,sec,3353.36,INR,0.0,0.08,2026-01-01,2026-03-27,2026-03,27,6,Azure,3353.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U584,ACCT1002,VM100185,2026-06-09 09:00:00,Storage,SKU13,20840,sec,1667.2,INR,100.0,0.08,2026-01-01,2026-06-09,2026-06,9,9,Azure,1767.2,0.08479846449136276,6.0,,,,,,,,,,,,Healthy,Low,0.0
U585,ACCT1073,VM100216,2026-03-04 08:00:00,Storage,SKU16,35906,sec,2872.48,INR,0.0,0.08,2026-01-01,2026-03-04,2026-03,4,8,Azure,2872.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U586,ACCT1099,VM100038,2026-01-03 20:00:00,Compute,SKU1,38593,sec,3087.44,INR,0.0,0.08,2026-01-01,2026-01-03,2026-01,3,20,GCP,3087.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U587,ACCT1034,VM100111,2026-01-07 19:00:00,Network,SKU17,4062,sec,324.96,INR,0.0,0.08,2026-01-01,2026-01-07,2026-01,7,19,Azure,324.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U588,ACCT1037,VM100257,2026-05-11 22:00:00,Network,SKU13,27325,sec,2186.0,INR,0.0,0.08,2026-01-01,2026-05-11,2026-05,11,22,AWS,2186.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U589,ACCT1011,VM100275,2026-04-02 18:00:00,Storage,SKU9,40473,sec,3237.84,INR,0.0,0.08,2026-01-01,2026-04-02,2026-04,2,18,AWS,3237.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U590,ACCT1011,VM100159,2026-01-14 11:00:00,Storage,SKU5,33608,sec,2688.64,INR,0.0,0.08,2026-01-01,2026-01-14,2026-01,14,11,Azure,2688.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U591,ACCT1069,VM100168,2026-03-08 16:00:00,Compute,SKU10,38532,sec,3082.56,INR,0.0,0.08,2026-01-01,2026-03-08,2026-03,8,16,AWS,3082.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U592,ACCT1090,VM100224,2026-05-05 13:00:00,Compute,SKU8,15739,sec,1259.12,INR,100.0,0.08,2026-01-01,2026-05-05,2026-05,5,13,AWS,1359.12,0.08635364381472774,7.94,,,,,,,,,,,,Healthy,Low,0.0
U593,ACCT1012,VM100223,2026-01-20 19:00:00,Compute,SKU10,29812,sec,2384.96,INR,0.0,0.08,2026-01-01,2026-01-20,2026-01,20,19,GCP,2384.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U594,ACCT1086,VM100090,2026-01-21 09:00:00,Storage,SKU1,930,sec,74.4,INR,0.0,0.08,2026-01-01,2026-01-21,2026-01,21,9,Azure,74.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U595,ACCT1021,VM100255,2026-06-12 15:00:00,Database,SKU6,22821,sec,1825.68,INR,0.0,0.08,2026-01-01,2026-06-12,2026-06,12,15,Azure,1825.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U596,ACCT1048,VM100065,2026-05-08 23:00:00,Compute,SKU1,17713,sec,1417.04,INR,0.0,0.08,2026-01-01,2026-05-08,2026-05,8,23,GCP,1417.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U597,ACCT1043,VM100220,2026-02-16 10:00:00,Compute,SKU9,34431,sec,2754.48,INR,0.0,0.08,2026-01-01,2026-02-16,2026-02,16,10,AWS,2754.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U598,ACCT1092,VM100296,2026-04-18 02:00:00,Network,SKU15,5150,sec,412.0,INR,0.0,0.08,2026-01-01,2026-04-18,2026-04,18,2,AWS,412.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U599,ACCT1066,VM100185,2026-01-10 11:00:00,Storage,SKU12,32842,sec,2627.36,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,11,Azure,2627.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U600,ACCT1021,VM100131,2026-05-12 23:00:00,Compute,SKU8,6843,sec,547.44,INR,100.0,0.08,2026-01-01,2026-05-12,2026-05,12,23,AWS,647.44,0.09461347362268012,18.27,,,,,,,,,,,,Healthy,Low,0.0
U601,ACCT1095,VM100261,2026-01-01 10:00:00,Compute,SKU8,2986,sec,238.88,INR,0.0,0.08,2026-01-01,2026-01-01,2026-01,1,10,GCP,238.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U602,ACCT1006,VM100242,2026-03-04 02:00:00,Storage,SKU6,25198,sec,2015.84,INR,0.0,0.08,2026-01-01,2026-03-04,2026-03,4,2,GCP,2015.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U603,ACCT1005,VM100284,2026-05-18 01:00:00,Network,SKU8,46894,sec,3751.52,INR,0.0,0.08,2026-01-01,2026-05-18,2026-05,18,1,Azure,3751.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U604,ACCT1042,VM100128,2026-03-13 00:00:00,Database,SKU9,47304,sec,3784.32,INR,0.0,0.08,2026-01-01,2026-03-13,2026-03,13,0,GCP,3784.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U605,ACCT1010,VM100293,2026-03-05 15:00:00,Compute,SKU6,7925,sec,634.0,INR,0.0,0.08,2026-01-01,2026-03-05,2026-03,5,15,GCP,634.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U606,ACCT1029,VM100265,2026-01-08 20:00:00,Compute,SKU15,26375,sec,2110.0,INR,0.0,0.08,2026-01-01,2026-01-08,2026-01,8,20,Azure,2110.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U607,ACCT1037,VM100160,2026-02-25 20:00:00,Network,SKU1,5761,sec,460.88,INR,0.0,0.08,2026-01-01,2026-02-25,2026-02,25,20,GCP,460.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U608,ACCT1048,VM100103,2026-02-19 18:00:00,Database,SKU20,37049,sec,2963.92,INR,100.0,0.08,2026-01-01,2026-02-19,2026-02,19,18,GCP,3063.92,0.08269912818159735,3.37,,,,,,,,,,,,Healthy,Low,0.0
U609,ACCT1032,VM100238,2026-03-04 20:00:00,Network,SKU7,38877,sec,3110.16,INR,0.0,0.08,2026-01-01,2026-03-04,2026-03,4,20,GCP,3110.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U610,ACCT1094,VM100280,2026-05-10 18:00:00,Storage,SKU1,16164,sec,1293.12,INR,0.0,0.08,2026-01-01,2026-05-10,2026-05,10,18,AWS,1293.12,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U611,ACCT1053,VM100013,2026-02-09 18:00:00,Database,SKU1,35590,sec,2847.2,INR,0.0,0.08,2026-01-01,2026-02-09,2026-02,9,18,Azure,2847.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U612,ACCT1043,VM100001,2026-05-10 12:00:00,Network,SKU10,43177,sec,3454.16,INR,0.0,0.08,2026-01-01,2026-05-10,2026-05,10,12,Azure,3454.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U613,ACCT1014,VM100106,2026-04-01 10:00:00,Network,SKU16,15708,sec,1256.64,INR,0.0,0.08,2026-01-01,2026-04-01,2026-04,1,10,Azure,1256.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U614,ACCT1008,VM100073,2026-05-02 10:00:00,Compute,SKU2,18438,sec,1475.04,INR,0.0,0.08,2026-01-01,2026-05-02,2026-05,2,10,AWS,1475.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U615,ACCT1030,VM100267,2026-03-12 11:00:00,Database,SKU15,46030,sec,3682.4,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,11,AWS,3682.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U616,ACCT1096,VM100044,2026-04-10 02:00:00,Storage,SKU13,6363,sec,509.04,INR,100.0,0.08,2026-01-01,2026-04-10,2026-04,10,2,Azure,609.04,0.09571585730001571,19.64,,,,,,,,,,,,Healthy,Low,0.0
U617,ACCT1010,VM100291,2026-01-11 15:00:00,Storage,SKU8,28607,sec,2288.56,INR,0.0,0.08,2026-01-01,2026-01-11,2026-01,11,15,AWS,2288.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U618,ACCT1038,VM100134,2026-05-26 05:00:00,Network,SKU11,20744,sec,1659.52,INR,0.0,0.08,2026-01-01,2026-05-26,2026-05,26,5,Azure,1659.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U619,ACCT1041,VM100232,2026-02-16 09:00:00,Compute,SKU7,15409,sec,1232.72,INR,0.0,0.08,2026-01-01,2026-02-16,2026-02,16,9,AWS,1232.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U620,ACCT1018,VM100300,2026-01-19 14:00:00,Compute,SKU6,10284,sec,822.72,INR,0.0,0.08,2026-01-01,2026-01-19,2026-01,19,14,GCP,822.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U621,ACCT1058,VM100239,2026-02-23 14:00:00,Compute,SKU18,26741,sec,2139.28,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,14,GCP,2139.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U622,ACCT1046,VM100107,2026-03-19 03:00:00,Network,SKU9,20305,sec,1624.4,INR,0.0,0.08,2026-01-01,2026-03-19,2026-03,19,3,Azure,1624.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U623,ACCT1016,VM100047,2026-01-27 21:00:00,Database,SKU20,45061,sec,3604.88,INR,0.0,0.08,2026-01-01,2026-01-27,2026-01,27,21,AWS,3604.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U624,ACCT1006,VM100111,2026-05-23 15:00:00,Storage,SKU3,21582,sec,1726.56,INR,100.0,0.08,2026-01-01,2026-05-23,2026-05,23,15,AWS,1826.56,0.08463349087202297,5.79,,,,,,,,,,,,Healthy,Low,0.0
U625,ACCT1092,VM100128,2026-06-15 06:00:00,Network,SKU17,23413,sec,1873.04,INR,0.0,0.08,2026-01-01,2026-06-15,2026-06,15,6,GCP,1873.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U626,ACCT1007,VM100154,2026-02-14 09:00:00,Compute,SKU13,11494,sec,919.52,INR,0.0,0.08,2026-01-01,2026-02-14,2026-02,14,9,GCP,919.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U627,ACCT1058,VM100285,2026-05-08 16:00:00,Storage,SKU4,36152,sec,2892.16,INR,0.0,0.08,2026-01-01,2026-05-08,2026-05,8,16,AWS,2892.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U628,ACCT1060,VM100053,2026-05-18 04:00:00,Compute,SKU1,9261,sec,740.88,INR,0.0,0.08,2026-01-01,2026-05-18,2026-05,18,4,AWS,740.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U629,ACCT1008,VM100114,2026-01-23 07:00:00,Network,SKU12,13084,sec,1046.72,INR,0.0,0.08,2026-01-01,2026-01-23,2026-01,23,7,AWS,1046.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U630,ACCT1088,VM100044,2026-04-10 09:00:00,Database,SKU3,38511,sec,3080.88,INR,0.0,0.08,2026-01-01,2026-04-10,2026-04,10,9,AWS,3080.88,0.08,0.0,eu-west-1,Charlie,Prod,39.0,35.0,69.0,RESERVED,Running,6.0,100.0,Excellent,Snooze,Medium,308.088
U631,ACCT1003,VM100034,2026-02-03 17:00:00,Network,SKU5,42435,sec,3394.8,INR,0.0,0.08,2026-01-01,2026-02-03,2026-02,3,17,AWS,3394.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U632,ACCT1012,VM100170,2026-01-21 21:00:00,Network,SKU2,2898,sec,231.84,INR,100.0,0.08,2026-01-01,2026-01-21,2026-01,21,21,AWS,331.84000000000003,0.11450655624568669,43.13,,,,,,,,,,,,Healthy,Low,0.0
U633,ACCT1022,VM100294,2026-03-15 22:00:00,Network,SKU16,47576,sec,3806.08,INR,0.0,0.08,2026-01-01,2026-03-15,2026-03,15,22,Azure,3806.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U634,ACCT1004,VM100196,2026-04-27 14:00:00,Storage,SKU12,28061,sec,2244.88,INR,0.0,0.08,2026-01-01,2026-04-27,2026-04,27,14,AWS,2244.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U635,ACCT1028,VM100096,2026-02-16 22:00:00,Network,SKU5,18440,sec,1475.2,INR,0.0,0.08,2026-01-01,2026-02-16,2026-02,16,22,GCP,1475.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U636,ACCT1005,VM100126,2026-04-21 11:00:00,Network,SKU14,19440,sec,1555.2,INR,0.0,0.08,2026-01-01,2026-04-21,2026-04,21,11,Azure,1555.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U637,ACCT1071,VM100246,2026-01-11 09:00:00,Database,SKU13,5848,sec,467.84,INR,0.0,0.08,2026-01-01,2026-01-11,2026-01,11,9,AWS,467.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U638,ACCT1018,VM100215,2026-02-04 00:00:00,Storage,SKU18,42216,sec,3377.28,INR,0.0,0.08,2026-01-01,2026-02-04,2026-02,4,0,GCP,3377.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U639,ACCT1003,VM100196,2026-05-14 10:00:00,Database,SKU16,46851,sec,3748.08,INR,0.0,0.08,2026-01-01,2026-05-14,2026-05,14,10,Azure,3748.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U640,ACCT1070,VM100249,2026-02-28 17:00:00,Database,SKU13,37170,sec,2973.6,INR,100.0,0.08,2026-01-01,2026-02-28,2026-02,28,17,GCP,3073.6,0.08269034167339252,3.36,,,,,,,,,,,,Healthy,Low,0.0
U641,ACCT1035,VM100093,2026-01-05 10:00:00,Storage,SKU1,20997,sec,1679.76,INR,0.0,0.08,2026-01-01,2026-01-05,2026-01,5,10,AWS,1679.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U642,ACCT1100,VM100144,2026-01-10 23:00:00,Database,SKU19,31012,sec,2480.96,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,23,AWS,2480.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U643,ACCT1030,VM100082,2026-01-18 02:00:00,Storage,SKU9,16343,sec,1307.44,INR,0.0,0.08,2026-01-01,2026-01-18,2026-01,18,2,AWS,1307.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U644,ACCT1069,VM100029,2026-05-11 09:00:00,Network,SKU12,14479,sec,1158.32,INR,0.0,0.08,2026-01-01,2026-05-11,2026-05,11,9,AWS,1158.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U645,ACCT1023,VM100091,2026-02-10 08:00:00,Database,SKU12,38931,sec,3114.48,INR,0.0,0.08,2026-01-01,2026-02-10,2026-02,10,8,Azure,3114.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U646,ACCT1076,VM100015,2026-05-01 01:00:00,Database,SKU19,46011,sec,3680.88,INR,0.0,0.08,2026-01-01,2026-05-01,2026-05,1,1,Azure,3680.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U647,ACCT1073,VM100073,2026-04-07 02:00:00,Network,SKU18,12436,sec,994.88,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,2,GCP,994.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U648,ACCT1040,VM100090,2026-03-25 16:00:00,Compute,SKU2,2587,sec,206.96,INR,100.0,0.08,2026-01-01,2026-03-25,2026-03,25,16,AWS,306.96000000000004,0.11865481252415927,48.32,,,,,,,,,,,,Healthy,Low,0.0
U649,ACCT1030,VM100113,2026-01-04 09:00:00,Network,SKU1,34601,sec,2768.08,INR,0.0,0.08,2026-01-01,2026-01-04,2026-01,4,9,GCP,2768.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U650,ACCT1043,VM100104,2026-05-18 15:00:00,Database,SKU6,8651,sec,692.08,INR,0.0,0.08,2026-01-01,2026-05-18,2026-05,18,15,Azure,692.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U651,ACCT1042,VM100031,2026-01-04 17:00:00,Storage,SKU4,9780,sec,782.4,INR,0.0,0.08,2026-01-01,2026-01-04,2026-01,4,17,AWS,782.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U652,ACCT1068,VM100187,2026-06-13 22:00:00,Database,SKU13,4853,sec,388.24,INR,0.0,0.08,2026-01-01,2026-06-13,2026-06,13,22,AWS,388.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U653,ACCT1076,VM100052,2026-02-27 10:00:00,Database,SKU5,19876,sec,1590.08,INR,0.0,0.08,2026-01-01,2026-02-27,2026-02,27,10,Azure,1590.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U654,ACCT1021,VM100224,2026-05-16 03:00:00,Network,SKU11,41994,sec,3359.52,INR,0.0,0.08,2026-01-01,2026-05-16,2026-05,16,3,Azure,3359.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U655,ACCT1023,VM100288,2026-04-29 08:00:00,Database,SKU8,40320,sec,3225.6,INR,0.0,0.08,2026-01-01,2026-04-29,2026-04,29,8,Azure,3225.6,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U656,ACCT1086,VM100090,2026-03-06 13:00:00,Database,SKU5,20207,sec,1616.56,INR,100.0,0.08,2026-01-01,2026-03-06,2026-03,6,13,Azure,1716.56,0.08494878012569901,6.19,,,,,,,,,,,,Healthy,Low,0.0
U657,ACCT1023,VM100001,2026-06-11 22:00:00,Network,SKU19,46106,sec,3688.48,INR,0.0,0.08,2026-01-01,2026-06-11,2026-06,11,22,Azure,3688.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U658,ACCT1005,VM100094,2026-04-13 19:00:00,Storage,SKU19,20954,sec,1676.32,INR,0.0,0.08,2026-01-01,2026-04-13,2026-04,13,19,AWS,1676.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U659,ACCT1014,VM100255,2026-01-25 00:00:00,Compute,SKU8,21803,sec,1744.24,INR,0.0,0.08,2026-01-01,2026-01-25,2026-01,25,0,Azure,1744.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U660,ACCT1045,VM100164,2026-01-29 15:00:00,Compute,SKU11,41793,sec,3343.44,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,15,AWS,3343.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U661,ACCT1058,VM100006,2026-02-15 06:00:00,Storage,SKU3,13841,sec,1107.28,INR,0.0,0.08,2026-01-01,2026-02-15,2026-02,15,6,AWS,1107.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U662,ACCT1045,VM100132,2026-05-15 07:00:00,Compute,SKU2,7180,sec,574.4,INR,0.0,0.08,2026-01-01,2026-05-15,2026-05,15,7,Azure,574.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U663,ACCT1050,VM100225,2026-05-06 00:00:00,Storage,SKU14,27602,sec,2208.16,INR,0.0,0.08,2026-01-01,2026-05-06,2026-05,6,0,Azure,2208.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U664,ACCT1064,VM100194,2026-03-01 22:00:00,Network,SKU4,35884,sec,2870.72,INR,100.0,0.08,2026-01-01,2026-03-01,2026-03,1,22,AWS,2970.72,0.08278675732917178,3.48,,,,,,,,,,,,Healthy,Low,0.0
U665,ACCT1062,VM100296,2026-04-22 02:00:00,Storage,SKU6,49792,sec,3983.36,INR,0.0,0.08,2026-01-01,2026-04-22,2026-04,22,2,Azure,3983.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U666,ACCT1058,VM100038,2026-05-17 09:00:00,Database,SKU1,2289,sec,183.12,INR,0.0,0.08,2026-01-01,2026-05-17,2026-05,17,9,Azure,183.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U667,ACCT1041,VM100134,2026-06-12 10:00:00,Compute,SKU11,6963,sec,557.04,INR,0.0,0.08,2026-01-01,2026-06-12,2026-06,12,10,Azure,557.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U668,ACCT1022,VM100193,2026-01-28 11:00:00,Compute,SKU18,48071,sec,3845.68,INR,0.0,0.08,2026-01-01,2026-01-28,2026-01,28,11,GCP,3845.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U669,ACCT1012,VM100174,2026-04-12 09:00:00,Network,SKU1,40315,sec,3225.2,INR,0.0,0.08,2026-01-01,2026-04-12,2026-04,12,9,AWS,3225.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U670,ACCT1056,VM100085,2026-04-14 15:00:00,Storage,SKU2,28555,sec,2284.4,INR,0.0,0.08,2026-01-01,2026-04-14,2026-04,14,15,GCP,2284.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U671,ACCT1013,VM100170,2026-02-05 01:00:00,Network,SKU18,12550,sec,1004.0,INR,0.0,0.08,2026-01-01,2026-02-05,2026-02,5,1,Azure,1004.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U672,ACCT1093,VM100277,2026-02-15 06:00:00,Database,SKU10,43392,sec,3471.36,INR,100.0,0.08,2026-01-01,2026-02-15,2026-02,15,6,GCP,3571.36,0.08230457227138643,2.88,,,,,,,,,,,,Healthy,Low,0.0
